Column1,name,username,verified,followers,description
1921,Claudia Boleyn MA🌹Socialist🌹 Sapphic🌹she/her,ClaudiaBoleyn,FALSE,8295,Writer. Musician. Bisexual. Biracial. BPD + ADHD–haver. Feminist. YouTuber. Art + history lover. 28. (Channel 5's Me and My Mental Illness)
2451,Tharusha Gunawardena (he/him),TharushaGunawa4,FALSE,8274,Cardiologist. Thaththa to Lily&Eran. Husband to Jo. @Heart_BMJ Media Intern. Hobbies: Cultivating mass/memes.@SCRBS_uk promo: THARUSHA10 for 10% off
1886,Tharusha Gunawardena (he/him),TharushaGunawa4,FALSE,8274,Cardiologist. Thaththa to Lily&Eran. Husband to Jo. @Heart_BMJ Media Intern. Hobbies: Cultivating mass/memes.@SCRBS_uk promo: THARUSHA10 for 10% off
2396,Surviving Society,survivesocpod,FALSE,8221,A political podcast exploring the local & global politics of race & class from a sociological perspective 🎙️✊🏾
1016,Dr. Tana Joseph,TanaDJoseph,FALSE,8165,South African intersectional feminist. Astronomer. EDI advocate. Entrepreneur @Astro_Comms #scicomm Loves shoes & swearing. All views my own. She/her 🌈🌈
126,Dr. Tana Joseph,TanaDJoseph,FALSE,8165,South African intersectional feminist. Astronomer. EDI advocate. Entrepreneur @Astro_Comms #scicomm Loves shoes & swearing. All views my own. She/her 🌈🌈
1754,Chris Thorpe-Tracey,christt,TRUE,8138,"Writer, creative producer, composer, I run @lofiarts, he/him, antinomian, used to sing. ⧖ my T-T lyric book: https://t.co/mx9XVshqVg"
234,Pete,post_liberal,FALSE,8102,"So deep in this swill with the most familiar of swine, for reasons wretched and divine"
2024,VIVacious #ToriesOut251 #ForTheMany#FBNHS💙,LincsLimpet,FALSE,8094,"Grandma, socialist. #JoinAUnion 'It always seems impossible until it is done' 'Let their intrigues be their downfall' 🌹"
253,Joanna Booth,stillawake,FALSE,8019,"Married to Martin. Mother of two. Zen Buddhist. 🇬🇷🇦🇺 ""A thorn in the side of every bureaucrat apparatchik"" https://t.co/sMEBQnCYwC -- OU student"
3493,Dr Asif Qasim 💙,DrAsifQasim,FALSE,7997,"Founder MedShr - network for doctors to share knowledge & save lives! Join over 2,500,000 members globally ! https://t.co/dFiqASu4ff Interventional Cardiologist"
2545,Mukesh Haikerwal,DrMukeshH,FALSE,7833,"General Medical Practitioner, husband, father brother, son! Advocate for accessible health and healthcare for all. Equity, justice, fair go!"
870,Sarah Rasmussen,SarahDRasmussen,FALSE,7795,"Mathematician at @FacultyMaths U Cam UK. PhD @Harvardmath. BS Mathematics, Physics. Interests in Covid-19, med journal reform, education."
2070,gatling gun kelly,noahpasaran,FALSE,7743,"Noah (he/him) | 26 | screenwriter, comedian, historian, only homicide detective on this train @hollywood_labor honcho 🇵🇷🌹"
1304,ariANAL grande 🧃(THEY/THEM),emowag420,FALSE,7609,an emo wag / themme fatale • CEL ARS QPR • MINORS DNI • ☭
3217,Martin Davies 🇬🇧 🇫🇷 🇪🇺 🇨🇦,martindvz,FALSE,7539,"Before Covid 19, Brexit was ruining UK industry & commerce, & will probably break up the U.K. It was not the will of the majority. Putin must be laughing"
1917,2damntired,2damntrans,FALSE,7513,"pro-🇺🇦, anti-fascism."
1803,Unite Hospitality,FairHospitality,FALSE,7487,"The union for workers in bars, restaurants, hotels, cafes, casinos & catering. 👇🏼"
2745,💙 😷 👍🏻🕷Catherine M Ginn 3.5% 🐟🌟🔶 🇺🇦 🌻,catherinemginn,FALSE,7486,"#BritishEuropean, linguist, enthusiastic alto, wife, proud mother, #FBPE #SODEMAction 🔶 #RejoinEU #GeneralElectionNow 😷 @CatherineMGinn@mas.to"
2848,Martin Gibson,Gibo1971,FALSE,7459,"My life is simple - running around after my kids which is good, running around at work which isn't. Should have been born in Seattle #followback #CastlefordCC"
1673,Tayoncé Defense Attorney is Glitchy,lesbeyonsay,FALSE,7452,how can i lose if im already chose? 🐝💛
2688,Mark Cheetham,MarkCheetham,FALSE,7448,Surgeon @sathnhs | National Clinical Lead for General Surgery @NHSGiRFT |Generation Q Fellow @Healthfdn | ecoworrier #QI #leadership #surgery 🎣 #riverhealth
2558,Dr Kate Cushing #SaveOurNHS,KateCushing2,FALSE,7438,"Mum, wife, scientist, medical doctor, loves owls, wildlife, books, cats & Northumberland #LongCovid #CCH"
1839,♒️,IsaiahThinks,FALSE,7373,Small ramblings about life. Nothing to live by or take too seriously.
2716,A de Melo 💙🇵🇹🇪🇺,demelo64,FALSE,7369,
152,Rowena,JustRowena,FALSE,7368,
789,Púca,pucamusic,FALSE,7361,girls aloud archivist #TransRightsAreHumanRights
2977,Stephen Farrow 🇪🇺,stephenfarrow,FALSE,7308,"Writer, reader, grammarian, shower singer, musical theatre addict, news junkie, eyeball-roller. European. Powered by Vimto. Love language, hate sushi. #FBPE"
109,"👑👩🏽‍🔬Dr. Mother of Astrocytes, PhD🧠🧬",Ti_Enjoli,FALSE,7295,1st Blk MSU BME PhD & tOSU BME BS. @RAINN speaker. @NIH K00 fellow. Artist. @blackinneuro co-founder. @SfNtweets fellow alum. Miss IN 15/17. ENFJ. I am a force.
559,🤔,quinsyg,FALSE,7292,Into decolonial remembering & instituting otherwise | Kunstenaar achter #ZwartePietIsRacisme | he/him
286,Katie 🌞🌚,Shinybiscuit,FALSE,7280,"Pub writer | Associate Editor of Pellicle | Co-owner of Corto | BSB, TT, WSB fan | Beginner fell runner 🐢 | #BiFlagEmoji"
3581,David Warriner,DrDavidWarriner,FALSE,7242,Cardiologist. ❤️ Cyclologist. 🚴‍♂️ Cakeologist. 🍰
2758,ScottishPoliticsNews 🏴󠁧󠁢󠁳󠁣󠁴󠁿,ScoPoliticsNews,FALSE,7196,"Scottish Politics News is part of IMAD Scotland Group 
(Scottish Media Marketing Design) @imadscotland 
20 websites 50 social media profiles"
3475,ARNS 💙,ARNS_UK,FALSE,7195,Association of Respiratory Nurse Specialists (ARNS) | Inspiring | Leading | Empowering | not-for-profit-organisation-UK info@arns.co.uk retweet ≠ endorsement
1825,Sol Gamsu,SolGamsu,FALSE,7191,"Higher education worker researching, teaching, tweeting about education, power & inequality. Own views on sociology/education/politics. Branch Pres DUCU. He/him"
949,Sol Gamsu,SolGamsu,FALSE,7191,"Higher education worker researching, teaching, tweeting about education, power & inequality. Own views on sociology/education/politics. Branch Pres DUCU. He/him"
1856,Ngozi,udnore,FALSE,7190,"#Globalhealth #biosecurity 
@GLIDE_AE Tech Dir.
@CHGlobalHealth | @AspenNewVoices 
@RSDGHcommission Co-Chair 
#Africa focused 
Own Views
🇳🇬🇺🇸🇬🇧🇦🇪"
2040,Ngozi,udnore,FALSE,7190,"#Globalhealth #biosecurity 
@GLIDE_AE Tech Dir.
@CHGlobalHealth | @AspenNewVoices 
@RSDGHcommission Co-Chair 
#Africa focused 
Own Views
🇳🇬🇺🇸🇬🇧🇦🇪"
3571,Liam Beattie,Liam_Beattie,FALSE,7187,Working for a trade union ✊🏻 | Ex @thtorguk | Charity trustee | Occasional writer | Personal musings | he/him
2644,Dr Ian Paul,Psephizo,FALSE,7143,"Writer, blogs at https://t.co/ei2vTAJd0C, theologian, Mging Ed Grove Books, Gen Syn, ABs Coun, slave of Christ, husband, father, dog owner, gardener, chocoholic"
2735,Umber Khairi 💙 #FBPE #ProEu,umberkhairi,FALSE,7128,KGS @Princeton exBBC.Cofounder @NewslineMag.TNS columnist: https://t.co/Z0gFVB0VlT BBCUrdublogs: https://t.co/4YWhJrjVfT
1302,Meg 🚩,mxgbx,FALSE,7114,hearts starve as well as bodies 🥀 || 24 || ML🚩 || she/her. insta @mjbx98_ 🍀🌻🌱✨
1853,Chris Applegate,chrisapplegate,TRUE,7108,It was Barry’s idea to put it on the computer. CTO @atmtdcrtv in the day job.
138,Florencia Lujani,FlorLujani,FALSE,7087,"Creativity, strategy, cultural insight, and ideas for the future in my newsletter, Cultural Patterns👇(she/her)🇦🇷🇬🇧"
2331,Charlie Bell 🏳️‍🌈,charliebelllive,FALSE,7016,"priest, psychiatrist, doctor, scientist, academic. evidence, faith, reason, justice, beauty. prejudice and hypocrisy: no thanks. hopefully woke. he/him, gay."
245,Ed Stern,EdStern,FALSE,7012,"Basic Prog Brit Woke Partridge Remoaner Centrist Dad. Narrative Design video games. My hot takes, not my employer's. He/Him, Bi, ADHD, the usual."
3568,Manchester TUC,TUCManchester,FALSE,6989,The TUC Trades Union Council committee for trade unions and communities in Manchester #TUCity
16,Coelho Kgaladi,iamOtherGuy,FALSE,6972,"Greek, Roman, Norse, Etruscan, Celtic, Slavic, Egyptian, Mesopotamian, Babylonian, Arabian, Islamic, Hindu, Buddhist, Chinese, and many more myths. 🙂"
2746,MartinTea 3.5% #ToriesOut 💙,Martin8Mostly,FALSE,6919,"Stay Angry, Stay Woke 
Brexit Broke Britain
#SaveOurNHS
Hate Brexit, #GTTO #ProEU 
Follow back pro-EU accounts
💙💙💙"
1417,Elaine Maxwell,maxwele2,FALSE,6901,"curious about many things, tweets mostly about healthcare"
1572,Rohan Kon,rohankon,FALSE,6893,"Fight win, fight win! @ACORNunion National Board, proud postie and @CWUnews rep."
2945,rosita stefanyszyn,rositastef,FALSE,6885,Never more positive and proud to be a socialist  We owe it to Jeremy to continue with his true Labour principles.   🌹Respect4legendJeremyCorbyn🌹🌸
1276,Moving to mas.to/@MichaelLondonSF,michaellondonsf,FALSE,6852,writing / teaching / campaigning on planning and housing issues in London Moving soon.
1915,mike 🦄,Mikechrs961,FALSE,6847,27. London. that's devastating dont ya think
3518,jim catto,JimCatto,FALSE,6787,Father & husband. Urological surgeon @SheffieldHosp. Academic @sheffielduni. @NIHRcommunity Research Professor. Editor in Chief @EUplatinum He/Him. Views my own
302,Dr Claire B,Dr_Claire_B,FALSE,6658,"Succulent-growing, cat-owning, heavy metal-loving EM consultant with interest in #frailty. Here for the #medtwitter drama, er, I mean #FOAMed. She/her."
2925,It goes over your nose... 💙🇺🇦,DanielF4rmer,FALSE,6633,"Running, cycling, swimming. parkrun RD extraordinaire. Occasional swear. GIST cancer. 5k Your Way ambassador. Veggie. Soon to be Ostomate."
763,Vaneet Mehta,nintendomad888,FALSE,6610,Indian Bi Fag | Software Engineer + Writer | Creator and author of #BisexualMenExist | Volunteer - @middlesexpride | #BWithTheT #ACAB (He/Him)🏳️‍🌈
1018,Vaneet Mehta,nintendomad888,FALSE,6610,Indian Bi Fag | Software Engineer + Writer | Creator and author of #BisexualMenExist | Volunteer - @middlesexpride | #BWithTheT #ACAB (He/Him)🏳️‍🌈
2456,Dr Rohit K Dasgupta,RKDasgupta,TRUE,6588,Senior Lecturer in Cultural Industries @UofGCulture| Visiting Fellow @Lborolondon| @UKLabour Councillor in Newham |Mastodon: https://t.co/15MoSYdrFg
1258,Brave New Europe,BRAVENEWEUROPE1,FALSE,6574,BRAVE NEW EUROPE publishes expertise with a radical attitude concerning European politics and economics to promote an alternative to neoliberalism.
97,Patricia Farrington,xraypat,FALSE,6519,Almost 40 years single-handed radiographer on Islay Am I too late to stop NHS privatisation? Decent health care 4 all Socialist SNP Wife Mum & Grandma #iloveNHS
1239,Noor✨,Tejumola__,FALSE,6461,"Art, huskies, penguins, medicine, skincare, white roses and ranunculus are my favourite things in life.                       IG: Teju__mola"
184,Arbeitology,Arbeit_Fish,FALSE,6457,Arm the Scroungers.
2280,Soraya Bouazzaoui 🇲🇦,halalltakeaway,FALSE,6455,romance editor | 1/3 of @maincharacters_ | literal hotties column @aureliamagazine | founder @bookbitcheslit | rep: @rachelphilippa | views my own
2757,Syed Shahrul Naz,drshahrul80,FALSE,6446,Emergency Physician 🇲🇾 | Member of the Malaysian Society of Intensive Care | ED-ICU | EM CCM | PoCUS | #FOAMcc
3150,Free Speech ☮ 💙😷 #PAL,FreeSpeech_0,FALSE,6432,"We need to both give and receive such beautiful things as ideas, openness, dignity, joy, healing, and inclusion.
- Max De Pree"
2495,Free Speech ☮ 💙😷 #PAL,FreeSpeech_0,FALSE,6432,"We need to both give and receive such beautiful things as ideas, openness, dignity, joy, healing, and inclusion.
- Max De Pree"
1621,Aaron Winter,aaronzwinter,FALSE,6429,Works on Racism-Terrorism-Far Right @SociologyLancs. Co-ed @IDjnl. Canadian in UK. Co-author w @aurelmondon of ReactionaryDemocracy @Verso
519,Jonathan Tranter,jonathantranter,FALSE,6422,"Software developer, adoptee, general nobody really!"
1672,Jonathan Tranter,jonathantranter,FALSE,6422,"Software developer, adoptee, general nobody really!"
660,John B,johnb78,FALSE,6391,Saying things; around the place. On the land of the Gadigal people of the Eora nation. He/him.
915,Lux 💙🌻,VulpixLux,FALSE,6387,"Know that you are loved! 💙 Know your worth! 💛 Black Lives Matter 💗
Trans Lives Matter 🏳️‍⚧️🏳️‍⚧️

💙 Kindness is NOT weakness 💙"
2243,multitude container,bartleby_era,FALSE,6378,"first as tragedy :-( then as farce :~) teen inventor of cancel culture, publishing industry dropout, book dedication archivist @dedication_bot she/her"
3183,Tessa Bennett,littlemore20,FALSE,6370,"Joined April 1st 2015

Re Tweets not necessarily a an endorsement"
2886,Alan #FBPE #IAmEuropean #FBPPR 😷,notjustpensions,FALSE,6305,Londoner worried about Brexit and what this dreadful government is doing to the country. #TorySewageParty in so many ways.
556,Keith Mills,KeithMillsD7,FALSE,6294,"Dublin based proud Limerick man. Current affairs/politics commentator. 
Eurovision
Everton FC supporter
Eurocentric
Lusophile
Politically homeless
#sexnotgender"
3349,Muhammad Ariff,AriffShihab,FALSE,6237,The currency of living is how you spend the moments of your life. - Richard Bandler
2538,Dr Craig Poku,pokubakes,FALSE,6198,Number lover and baker. @PrideinSTEM trustee and podcast host. #BlackLivesMatter #TransLivesMatter He/they. 🏳️‍🌈🏳️‍⚧️
1767,Lady Gytha Ogg 🕯 🇺🇦🐟 #dogooder 🌻 #notmypm🎪🕷,helenamayb,FALSE,6191,Copy editor and proofreader so no excuse for typos. Proud remainer #proEU #FBPE. Globally politically aware than ever was before. Have. Never. Voted. Tory
2891,🐟🐟🐟Mifty💙 J💙 (Covid 1),MiftyJackson,FALSE,6178,"🐟
#ResistOrganise #ToriesDestroyingOurCountry"
3041,Paul Northway 🔶 #FBPE #FBPA #WATON,NavyBlue4EU,FALSE,6169,Proud Scot🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿 and  Falkirk FC supporter Promoter of anti brexit petitions.  Please SIGN and then  RT the heck out of them
2287,leky 🤸‍♀️,its_leky,FALSE,6148,21 ★
2464,Sarah Marsden,GaslingSarah,FALSE,6110,"Anaesthetic reg, into periop & obs 👩🏼‍⚕️ @Anaes_Trainees committee 💼 | @PeriopMedUCL student👩🏼‍💻| triathlon dabbler 🚴🏼‍♀️| opinionated (own)"
2023,Daniel Hugill,DanielHugill,FALSE,6101,dad to the Boy/teacher of RE/grower of veg/chaser of hens/rider of bikes/nagger of @EvanPlacey/waiting w Quakers.
2435,FarzanaKhan,khankfarza,FALSE,6090,"Writer// Cultural Producer//Exective Co-director @hjusticeldn I 
views mine I 
Trustee @icf__ & @stuarthallfdn #RehearsingFreedoms"
1532,TruthSeeker73,13orangesbc,FALSE,6033,"Survived the 2020-21 🦠 wars, but got taken off here for posting on VitD/IVM and asking too many questions...back and still asking questions #TruthSeeker"
3050,Ronnie Draper,Ronniebfawu,FALSE,5976,"Retired General Secretary Bakers Union,the Food-workers Union. Director of Quorn Grange Hotel. All views are personal."
2355,Dr Agnes Arnold-Forster,agnesjuliet,FALSE,5976,"Writer + historian of medicine, healthcare and emotions @LSHTM | Writing a book about nostalgia @PicadorBooks | Agent @OliAgent | Views own | She/her"
866,Eleanor Goldsmith,zaichishka,FALSE,5956,"Welsh-Kiwi Japanese translator, chanoyu practitioner & host to a timeshare cat. 'NZ's cross between Mari Kondo & Charlotte Church'
@zaichishka@mastodon.nz"
1972,The Gordon Jackson Five,mypalfootfoot7,FALSE,5943,things
1327,The Gordon Jackson Five,mypalfootfoot7,FALSE,5943,things
1526,A Fictional Child 🇵🇸,LamentablyAwake,FALSE,5939,A Left winger that reads the news.
1219,Anonymous,ananonymousone,FALSE,5936,
621,Queen Kunt @BecWrong@mstdn.social,BecWrong,FALSE,5925,"Leftward leaning in many ways, musically oriented and bloody awesome dancer. I shit to the right. Slightly obsessed with my arse. Alcohol may be required."
1547,Jay🤎,A_Jaden_,FALSE,5897,"🇬🇧🇳🇬 Top Girl ❤️💄 | Software Developer | Manchester United ❤️
Be anxious for nothing ❤️"
944,ab,abbie_tweeted,FALSE,5817,follow the call of the disco ball 💃🏼
3297,John Syme,Scotscouser,FALSE,5806,"Sci-Fi, Everton, music, Ex-Labour. https://t.co/c4GKtUDhbn
Retweets not always endorsements, but to inform debate."
1313,kava,1kavaa,FALSE,5779,all praise is for Allah. | if I'm not active then I've passed away. |
919,kava,1kavaa,FALSE,5779,all praise is for Allah. | if I'm not active then I've passed away. |
3360,KayB🕷,1_Lovelife,FALSE,5733,Writer of short stories. Aspiring novelist. First novel 'Letting Go' a work in progress with next blockbuster brewing. Loves playing with words.
3,Marika,MarikaRose,FALSE,5712,Communist theologian. Angelologist.
3323,💙 Karl Muud 3 🌹,3Muud,FALSE,5712,"The 🌏 according to Democratic Socialism.
Peace. Justice. Equality.
Left Left and Left again!
BDS LFC PAF 
Usual Disclaimers."
3155,Lynda Keen,forumeditor,FALSE,5711,RT does not mean endorsement. On Mastodon as @lyndakeen@toot.community
2291,OnlyZans,OnlyZans,FALSE,5690,✨Habitual Tweeter ✨ Reader ✨ Occasional Writer ✨Evri Hate Account✨Typo Prone✨ Rondam Thoughts✨ Bad Jokes✨ She/They/Bae✨Views are Patricia’s ✨
1860,Grace,gracielawal,FALSE,5664,Make it make sense |#Blacklivesmatter | insta: _gracels
2575,Lizzie 🇪🇺🇺🇦⚖️🕷💙,EuroLizzie,FALSE,5662,’Kindness is the golden thread that holds society together.’ Johann Wolfgang von Goethe. #European #RejoinEU #GirlySwot #FBPE #FBPA
2526,Hugh Jaeger,HughJaeger,FALSE,5656,"Bus, train, tram. Wind, wave, tide, solar, geothermal.
No HS2, RIS2 or nuclear.
Free Belarus, Kashmir, Palestine, Tibet, West Papua.
http://hughjaeger.wordpress"
665,Christopher Howse,BeardyHowse,FALSE,5631,Writer for Telegraph. Author of Soho in the Eighties and The Train in Spain. Opinions are often not my own.
